year,month,day,hour,Prijs
2017,11,12,5,0.037
2017,11,12,6,0.03639
2017,11,12,7,0.03674
2017,11,12,8,0.03591
2017,11,12,9,0.03856
2017,11,12,10,0.04467
2017,11,12,11,0.04765
2017,11,12,12,0.05016
2017,11,12,13,0.04428
2017,11,12,14,0.03992
2017,11,12,15,0.0378
2017,11,12,16,0.04082
2017,11,12,17,0.05391
2017,11,12,18,0.06598
2017,11,12,19,0.05967
2017,11,12,20,0.0424
2017,11,12,21,0.03678
2017,11,12,22,0.05
2017,11,12,23,0.03525
2017,11,13,0,0.0344
2017,11,13,1,0.0344
2017,11,13,2,0.0344
2017,11,13,3,0.03064
2017,11,13,4,0.03077
2017,11,13,5,0.03919
2017,11,13,6,0.039
2017,11,13,7,0.0449
2017,11,13,8,0.0535
2017,11,13,9,0.041
2017,11,13,10,0.04
2017,11,13,11,0.039
2017,11,13,12,0.037
2017,11,13,13,0.042
2017,11,13,14,0.04999
2017,11,13,15,0.05304
2017,11,13,16,0.05592
2017,11,13,17,0.08558
2017,11,13,18,0.10581
2017,11,13,19,0.07284
2017,11,13,20,0.0649
2017,11,13,21,0.05201
2017,11,13,22,0.0399
2017,11,13,23,0.04541
2017,11,14,0,0.0367
2017,11,14,1,0.0367
2017,11,14,2,0.037
2017,11,14,3,0.0351
2017,11,14,4,0.034
2017,11,14,5,0.037
2017,11,14,6,0.037
2017,11,14,7,0.0399
2017,11,14,8,0.0499
2017,11,14,9,0.0376
2017,11,14,10,0.05435
2017,11,14,11,0.05
2017,11,14,12,0.05461
2017,11,14,13,0.0635
2017,11,14,14,0.0685
2017,11,14,15,0.0701
2017,11,14,16,0.085
2017,11,14,17,0.1001
2017,11,14,18,0.11579
2017,11,14,19,0.07736
2017,11,14,20,0.06821
2017,11,14,21,0.055
2017,11,14,22,0.038
2017,11,14,23,0.038
2017,11,15,0,0.047
2017,11,15,1,0.0372
2017,11,15,2,0.0352
2017,11,15,3,0.0363
2017,11,15,4,0.0369
2017,11,15,5,0.039
2017,11,15,6,0.04911
2017,11,15,7,0.05854
2017,11,15,8,0.05585
2017,11,15,9,0.06222
2017,11,15,10,0.0709
2017,11,15,11,0.06904
2017,11,15,12,0.07224
2017,11,15,13,0.05824
2017,11,15,14,0.05761
2017,11,15,15,0.0699
2017,11,15,16,0.08995
2017,11,15,17,0.11209
2017,11,15,18,0.09972
2017,11,15,19,0.0601
2017,11,15,20,0.05962
2017,11,15,21,0.0449
2017,11,15,22,0.0372
2017,11,15,23,0.04
2017,11,16,0,0.03704
2017,11,16,1,0.03706
2017,11,16,2,0.03613
2017,11,16,3,0.0356
2017,11,16,4,0.0356
2017,11,16,5,0.0356
2017,11,16,6,0.04426
2017,11,16,7,0.0374
2017,11,16,8,0.0499
2017,11,16,9,0.0537
2017,11,16,10,0.0527
2017,11,16,11,0.0499
2017,11,16,12,0.0491
2017,11,16,13,0.05185
2017,11,16,14,0.0407
2017,11,16,15,0.0527
2017,11,16,16,0.04831
2017,11,16,17,0.06478
2017,11,16,18,0.0677
2017,11,16,19,0.041
2017,11,16,20,0.04
2017,11,16,21,0.04082
2017,11,16,22,0.04
2017,11,16,23,0.03507
2017,11,17,0,0.0356
2017,11,17,1,0.0384
2017,11,17,2,0.035
2017,11,17,3,0.0341
2017,11,17,4,0.035
2017,11,17,5,0.0356
2017,11,17,6,0.04683
2017,11,17,7,0.05435
2017,11,17,8,0.07087
2017,11,17,9,0.073
2017,11,17,10,0.0673
2017,11,17,11,0.0504
2017,11,17,12,0.04621
2017,11,17,13,0.04655
2017,11,17,14,0.04655
2017,11,17,15,0.0372
2017,11,17,16,0.0472
2017,11,17,17,0.05966
2017,11,17,18,0.0364
2017,11,17,19,0.0351
2017,11,17,20,0.041
2017,11,17,21,0.0398
2017,11,17,22,0.0401
2017,11,17,23,0.035
2017,11,18,0,0.05384
2017,11,18,1,0.05365
2017,11,18,2,0.0379
2017,11,18,3,0.0399
2017,11,18,4,0.0338
2017,11,18,5,0.034
2017,11,18,6,0.0334
2017,11,18,7,0.0338
2017,11,18,8,0.04772
2017,11,18,9,0.04779
2017,11,18,10,0.048
2017,11,18,11,0.0356
2017,11,18,12,0.035
2017,11,18,13,0.035
2017,11,18,14,0.034
2017,11,18,15,0.0352
2017,11,18,16,0.0399
2017,11,18,17,0.06732
2017,11,18,18,0.0501
2017,11,18,19,0.0355
2017,11,18,20,0.0355
2017,11,18,21,0.04251
2017,11,18,22,0.03282
2017,11,18,23,0.03232
2017,11,19,0,0.03111
2017,11,19,1,0.02851
2017,11,19,2,0.0304
2017,11,19,3,0.02806
2017,11,19,4,0.0304
2017,11,19,5,0.02769
2017,11,19,6,0.02778
2017,11,19,7,0.0292
2017,11,19,8,0.0324
2017,11,19,9,0.0329
2017,11,19,10,0.0356
2017,11,19,11,0.05449
2017,11,19,12,0.035
2017,11,19,13,0.02939
2017,11,19,14,0.04566
2017,11,19,15,0.0333
2017,11,19,16,0.037
2017,11,19,17,0.0449
2017,11,19,18,0.034
2017,11,19,19,0.0353
2017,11,19,20,0.0333
2017,11,19,21,0.03246
2017,11,19,22,0.0353
2017,11,19,23,0.02964
2017,11,20,0,0.031
2017,11,20,1,0.02906
2017,11,20,2,0.0302
2017,11,20,3,0.03019
2017,11,20,4,0.02994
2017,11,20,5,0.03084
2017,11,20,6,0.04195
2017,11,20,7,0.04199
2017,11,20,8,0.04897
2017,11,20,9,0.05224
2017,11,20,10,0.05333
2017,11,20,11,0.05537
2017,11,20,12,0.04436
2017,11,20,13,0.045
2017,11,20,14,0.04553
2017,11,20,15,0.051
2017,11,20,16,0.05446
2017,11,20,17,0.06965
2017,11,20,18,0.0499
2017,11,20,19,0.0375
2017,11,20,20,0.036
2017,11,20,21,0.041
2017,11,20,22,0.04
2017,11,20,23,0.0363
2017,11,21,0,0.034
2017,11,21,1,0.033
2017,11,21,2,0.033
2017,11,21,3,0.0329
2017,11,21,4,0.0333
2017,11,21,5,0.0329
2017,11,21,6,0.04047
2017,11,21,7,0.06632
2017,11,21,8,0.06955
2017,11,21,9,0.06475
2017,11,21,10,0.06759
2017,11,21,11,0.06403
2017,11,21,12,0.05332
2017,11,21,13,0.06491
2017,11,21,14,0.06265
2017,11,21,15,0.058
2017,11,21,16,0.06265
2017,11,21,17,0.06805
2017,11,21,18,0.0414
2017,11,21,19,0.0363
2017,11,21,20,0.038
2017,11,21,21,0.0451
2017,11,21,22,0.0362
2017,11,21,23,0.0345
2017,11,22,0,0.034
2017,11,22,1,0.0337
2017,11,22,2,0.02966
2017,11,22,3,0.02955
2017,11,22,4,0.02981
2017,11,22,5,0.03022
2017,11,22,6,0.03198
2017,11,22,7,0.0399
2017,11,22,8,0.038
2017,11,22,9,0.04877
2017,11,22,10,0.04
2017,11,22,11,0.0365
2017,11,22,12,0.035
2017,11,22,13,0.0362
2017,11,22,14,0.0365
2017,11,22,15,0.04143
2017,11,22,16,0.05097
2017,11,22,17,0.06476
2017,11,22,18,0.06773
2017,11,22,19,0.06332
2017,11,22,20,0.0551
2017,11,22,21,0.0449
2017,11,22,22,0.037
2017,11,22,23,0.0341
2017,11,23,0,0.0336
2017,11,23,1,0.0336
2017,11,23,2,0.03256
2017,11,23,3,0.02748
2017,11,23,4,0.02707
2017,11,23,5,0.02805
2017,11,23,6,0.02659
2017,11,23,7,0.05223
2017,11,23,8,0.0399
2017,11,23,9,0.0519
2017,11,23,10,0.0376
2017,11,23,11,0.0366
2017,11,23,12,0.03692
2017,11,23,13,0.03901
2017,11,23,14,0.0474
2017,11,23,15,0.0501
2017,11,23,16,0.04761
2017,11,23,17,0.06707
2017,11,23,18,0.03757
2017,11,23,19,0.03698
2017,11,23,20,0.0424
2017,11,23,21,0.0367
2017,11,23,22,0.039
2017,11,23,23,0.0424
2017,11,24,0,0.04753
2017,11,24,1,0.03983
2017,11,24,2,0.041
2017,11,24,3,0.034
2017,11,24,4,0.0334
2017,11,24,5,0.03688
2017,11,24,6,0.04901
2017,11,24,7,0.0627
2017,11,24,8,0.0775
2017,11,24,9,0.0821
2017,11,24,10,0.08241
2017,11,24,11,0.07907
2017,11,24,12,0.08145
2017,11,24,13,0.0791
2017,11,24,14,0.07253
2017,11,24,15,0.07197
2017,11,24,16,0.07959
2017,11,24,17,0.08879
2017,11,24,18,0.08865
2017,11,24,19,0.07425
2017,11,24,20,0.0658
2017,11,24,21,0.05686
2017,11,24,22,0.05521
2017,11,24,23,0.05108
2017,11,25,0,0.042
2017,11,25,1,0.0346
2017,11,25,2,0.0372
2017,11,25,3,0.03668
2017,11,25,4,0.038
2017,11,25,5,0.0378
2017,11,25,6,0.04689
2017,11,25,7,0.04945
2017,11,25,8,0.05316
2017,11,25,9,0.05779
2017,11,25,10,0.05895
2017,11,25,11,0.05705
2017,11,25,12,0.05531
2017,11,25,13,0.0527
2017,11,25,14,0.0505
2017,11,25,15,0.05009
2017,11,25,16,0.05079
2017,11,25,17,0.0631
2017,11,25,18,0.0532
2017,11,25,19,0.0399
2017,11,25,20,0.06385
2017,11,25,21,0.048
2017,11,25,22,0.0399
2017,11,25,23,0.0474
2017,11,26,0,0.05163
2017,11,26,1,0.037
2017,11,26,2,0.0349
2017,11,26,3,0.0337
2017,11,26,4,0.0337
2017,11,26,5,0.0338
2017,11,26,6,0.0337
2017,11,26,7,0.037
2017,11,26,8,0.04877
2017,11,26,9,0.0501
2017,11,26,10,0.04
2017,11,26,11,0.045
2017,11,26,12,0.0563
2017,11,26,13,0.0424
2017,11,26,14,0.0477
2017,11,26,15,0.05065
2017,11,26,16,0.05264
2017,11,26,17,0.061
2017,11,26,18,0.07
2017,11,26,19,0.0599
2017,11,26,20,0.043
2017,11,26,21,0.05438
2017,11,26,22,0.0549
2017,11,26,23,0.038
2017,11,27,0,0.02841
2017,11,27,1,0.0384
2017,11,27,2,0.0337
2017,11,27,3,0.02817
2017,11,27,4,0.0269
2017,11,27,5,0.0299
2017,11,27,6,0.0349
2017,11,27,7,0.039
2017,11,27,8,0.0401
2017,11,27,9,0.0464
2017,11,27,10,0.0401
2017,11,27,11,0.0499
2017,11,27,12,0.0401
2017,11,27,13,0.045
2017,11,27,14,0.0499
2017,11,27,15,0.05305
2017,11,27,16,0.05848
2017,11,27,17,0.0683
2017,11,27,18,0.0449
2017,11,27,19,0.04438
2017,11,27,20,0.0387
2017,11,27,21,0.0399
2017,11,27,22,0.0376
2017,11,27,23,0.0306
2017,11,28,0,0.0376
2017,11,28,1,0.0389
2017,11,28,2,0.04131
2017,11,28,3,0.03756
2017,11,28,4,0.03635
2017,11,28,5,0.03055
2017,11,28,6,0.03464
2017,11,28,7,0.041
2017,11,28,8,0.047
2017,11,28,9,0.04663
2017,11,28,10,0.04424
2017,11,28,11,0.04395
2017,11,28,12,0.0424
2017,11,28,13,0.04544
2017,11,28,14,0.04483
2017,11,28,15,0.05301
2017,11,28,16,0.07104
2017,11,28,17,0.07789
2017,11,28,18,0.07654
2017,11,28,19,0.0743
2017,11,28,20,0.06401
2017,11,28,21,0.05765
2017,11,28,22,0.05978
2017,11,28,23,0.05189
2017,11,29,0,0.0357
2017,11,29,1,0.0449
2017,11,29,2,0.04
2017,11,29,3,0.04198
2017,11,29,4,0.0337
2017,11,29,5,0.04
2017,11,29,6,0.04994
2017,11,29,7,0.06342
2017,11,29,8,0.08852
2017,11,29,9,0.0901
2017,11,29,10,0.08833
2017,11,29,11,0.086
2017,11,29,12,0.08218
2017,11,29,13,0.0824
2017,11,29,14,0.08921
2017,11,29,15,0.0904
2017,11,29,16,0.0978
2017,11,29,17,0.11849
2017,11,29,18,0.0999
2017,11,29,19,0.07842
2017,11,29,20,0.07
2017,11,29,21,0.05563
2017,11,29,22,0.04
2017,11,29,23,0.038
2017,11,30,0,0.0381
2017,11,30,1,0.0381
2017,11,30,2,0.05
2017,11,30,3,0.0381
2017,11,30,4,0.036
2017,11,30,5,0.04185
2017,11,30,6,0.05048
2017,11,30,7,0.08
2017,11,30,8,0.08816
2017,11,30,9,0.08525
2017,11,30,10,0.08679
2017,11,30,11,0.0867
2017,11,30,12,0.08407
2017,11,30,13,0.08334
2017,11,30,14,0.08281
2017,11,30,15,0.08422
2017,11,30,16,0.08606
2017,11,30,17,0.10012
2017,11,30,18,0.0951
2017,11,30,19,0.08724
2017,11,30,20,0.06034
2017,11,30,21,0.04828
2017,11,30,22,0.04306
2017,11,30,23,0.03667
2017,12,1,0,0.0357
2017,12,1,1,0.0409
2017,12,1,2,0.0355
2017,12,1,3,0.0335
2017,12,1,4,0.0378
2017,12,1,5,0.03288
2017,12,1,6,0.0471
2017,12,1,7,0.06269
2017,12,1,8,0.06
2017,12,1,9,0.0712
2017,12,1,10,0.07153
2017,12,1,11,0.06551
2017,12,1,12,0.05745
2017,12,1,13,0.05688
2017,12,1,14,0.05839
2017,12,1,15,0.06419
2017,12,1,16,0.0766
2017,12,1,17,0.08569
2017,12,1,18,0.08257
2017,12,1,19,0.07738
2017,12,1,20,0.06521
2017,12,1,21,0.0499
2017,12,1,22,0.0424
2017,12,1,23,0.0412
2017,12,2,0,0.0399
2017,12,2,1,0.0405
2017,12,2,2,0.039
2017,12,2,3,0.0406
2017,12,2,4,0.0406
2017,12,2,5,0.038
2017,12,2,6,0.04
2017,12,2,7,0.05
2017,12,2,8,0.0407
2017,12,2,9,0.0461
2017,12,2,10,0.04233
2017,12,2,11,0.04402
2017,12,2,12,0.04
2017,12,2,13,0.0405
2017,12,2,14,0.04
2017,12,2,15,0.043
2017,12,2,16,0.05727
2017,12,2,17,0.07025
2017,12,2,18,0.04299
2017,12,2,19,0.0395
2017,12,2,20,0.0399
2017,12,2,21,0.0505
2017,12,2,22,0.044
2017,12,2,23,0.0404
2017,12,3,0,0.02905
2017,12,3,1,0.035
2017,12,3,2,0.0399
2017,12,3,3,0.0497
2017,12,3,4,0.0486
2017,12,3,5,0.04797
2017,12,3,6,0.04858
2017,12,3,7,0.0425
2017,12,3,8,0.0466
2017,12,3,9,0.0499
2017,12,3,10,0.05768
2017,12,3,11,0.05947
2017,12,3,12,0.0396
2017,12,3,13,0.05877
2017,12,3,14,0.0566
2017,12,3,15,0.05408
2017,12,3,16,0.05731
2017,12,3,17,0.07019
2017,12,3,18,0.0524
2017,12,3,19,0.0396
2017,12,3,20,0.0499
2017,12,3,21,0.0365
2017,12,3,22,0.03689
2017,12,3,23,0.047
2017,12,4,0,0.0325
2017,12,4,1,0.0324
2017,12,4,2,0.0294
2017,12,4,3,0.0299
2017,12,4,4,0.031
2017,12,4,5,0.0301
2017,12,4,6,0.03346
2017,12,4,7,0.0424
2017,12,4,8,0.045
2017,12,4,9,0.0524
2017,12,4,10,0.0451
2017,12,4,11,0.0529
2017,12,4,12,0.05776
2017,12,4,13,0.041
2017,12,4,14,0.0449
2017,12,4,15,0.0499
2017,12,4,16,0.06347
2017,12,4,17,0.08485
2017,12,4,18,0.0629
2017,12,4,19,0.0456
2017,12,4,20,0.04238
2017,12,4,21,0.0401
2017,12,4,22,0.0401
2017,12,4,23,0.0382
2017,12,5,0,0.0375
2017,12,5,1,0.0391
2017,12,5,2,0.038
2017,12,5,3,0.0375
2017,12,5,4,0.0376
2017,12,5,5,0.0501
2017,12,5,6,0.0499
2017,12,5,7,0.0402
2017,12,5,8,0.0466
2017,12,5,9,0.0599
2017,12,5,10,0.05899
2017,12,5,11,0.0499
2017,12,5,12,0.04407
2017,12,5,13,0.04245
2017,12,5,14,0.04
2017,12,5,15,0.04
2017,12,5,16,0.0526
2017,12,5,17,0.07805
2017,12,5,18,0.0499
2017,12,5,19,0.04739
2017,12,5,20,0.0501
2017,12,5,21,0.0405
2017,12,5,22,0.0443
2017,12,5,23,0.035
2017,12,6,0,0.0388
2017,12,6,1,0.0345
2017,12,6,2,0.03423
2017,12,6,3,0.02736
2017,12,6,4,0.0281
2017,12,6,5,0.02861
2017,12,6,6,0.037
2017,12,6,7,0.05872
2017,12,6,8,0.06262
2017,12,6,9,0.0687
2017,12,6,10,0.065
2017,12,6,11,0.05649
2017,12,6,12,0.0474
2017,12,6,13,0.0499
2017,12,6,14,0.0474
2017,12,6,15,0.05216
2017,12,6,16,0.05275
2017,12,6,17,0.06499
2017,12,6,18,0.0607
2017,12,6,19,0.05949
2017,12,6,20,0.05567
2017,12,6,21,0.04
2017,12,6,22,0.04
2017,12,6,23,0.043
2017,12,7,0,0.046
2017,12,7,1,0.041
2017,12,7,2,0.0404
2017,12,7,3,0.0404
2017,12,7,4,0.03488
2017,12,7,5,0.0421
2017,12,7,6,0.044
2017,12,7,7,0.06
2017,12,7,8,0.04853
2017,12,7,9,0.04385
2017,12,7,10,0.041
2017,12,7,11,0.04
2017,12,7,12,0.04
2017,12,7,13,0.0405
2017,12,7,14,0.041
2017,12,7,15,0.04
2017,12,7,16,0.05249
2017,12,7,17,0.07346
2017,12,7,18,0.0549
2017,12,7,19,0.045
2017,12,7,20,0.05
2017,12,7,21,0.0549
2017,12,7,22,0.04
2017,12,7,23,0.037
2017,12,8,0,0.05774
2017,12,8,1,0.0351
2017,12,8,2,0.02669
2017,12,8,3,0.0349
2017,12,8,4,0.035
2017,12,8,5,0.0345
2017,12,8,6,0.0395
2017,12,8,7,0.04463
2017,12,8,8,0.06082
2017,12,8,9,0.0649
2017,12,8,10,0.06382
2017,12,8,11,0.04159
2017,12,8,12,0.04498
2017,12,8,13,0.04312
2017,12,8,14,0.0404
2017,12,8,15,0.04363
2017,12,8,16,0.04877
2017,12,8,17,0.07119
2017,12,8,18,0.0559
2017,12,8,19,0.043
2017,12,8,20,0.0435
2017,12,8,21,0.04
2017,12,8,22,0.0425
2017,12,8,23,0.0399
2017,12,9,0,0.0388
2017,12,9,1,0.038
2017,12,9,2,0.0339
2017,12,9,3,0.0335
2017,12,9,4,0.0335
2017,12,9,5,0.035
2017,12,9,6,0.04
2017,12,9,7,0.0403
2017,12,9,8,0.0517
2017,12,9,9,0.05573
2017,12,9,10,0.06672
2017,12,9,11,0.0601
2017,12,9,12,0.041
2017,12,9,13,0.0403
2017,12,9,14,0.04
2017,12,9,15,0.035
2017,12,9,16,0.0602
2017,12,9,17,0.0731
2017,12,9,18,0.0652
2017,12,9,19,0.0426
2017,12,9,20,0.05
2017,12,9,21,0.0404
2017,12,9,22,0.0449
2017,12,9,23,0.0404
2017,12,10,0,0.05973
2017,12,10,1,0.0396
2017,12,10,2,0.0382
2017,12,10,3,0.03767
2017,12,10,4,0.0401
2017,12,10,5,0.0396
2017,12,10,6,0.04064
2017,12,10,7,0.04406
2017,12,10,8,0.0395
2017,12,10,9,0.0474
2017,12,10,10,0.05201
2017,12,10,11,0.05904
2017,12,10,12,0.0597
2017,12,10,13,0.06012
2017,12,10,14,0.0589
2017,12,10,15,0.0374
2017,12,10,16,0.0393
2017,12,10,17,0.0748
2017,12,10,18,0.0524
2017,12,10,19,0.04
2017,12,10,20,0.039
2017,12,10,21,0.03591
2017,12,10,22,0.0349
2017,12,10,23,0.0393
2017,12,11,0,0.05512
2017,12,11,1,0.0576
2017,12,11,2,0.0537
2017,12,11,3,0.05181
2017,12,11,4,0.0373
2017,12,11,5,0.0374
2017,12,11,6,0.04795
2017,12,11,7,0.062
2017,12,11,8,0.06902
2017,12,11,9,0.07305
2017,12,11,10,0.07305
2017,12,11,11,0.07546
2017,12,11,12,0.06863
2017,12,11,13,0.0665
2017,12,11,14,0.05538
2017,12,11,15,0.05413
2017,12,11,16,0.0608
2017,12,11,17,0.0849
2017,12,11,18,0.0474
2017,12,11,19,0.041
2017,12,11,20,0.0449
2017,12,11,21,0.05859
2017,12,11,22,0.04
2017,12,11,23,0.04
2017,12,12,0,0.036
2017,12,12,1,0.0389
2017,12,12,2,0.0393
2017,12,12,3,0.03964
2017,12,12,4,0.0393
2017,12,12,5,0.0393
2017,12,12,6,0.0424
2017,12,12,7,0.046
2017,12,12,8,0.055
2017,12,12,9,0.0799
2017,12,12,10,0.0901
2017,12,12,11,0.09726
2017,12,12,12,0.07449
2017,12,12,13,0.07373
2017,12,12,14,0.07562
2017,12,12,15,0.07468
2017,12,12,16,0.0873
2017,12,12,17,0.1058
2017,12,12,18,0.09812
2017,12,12,19,0.075
2017,12,12,20,0.0471
2017,12,12,21,0.04095
2017,12,12,22,0.04779
2017,12,12,23,0.041
2017,12,13,0,0.0499
2017,12,13,1,0.0376
2017,12,13,2,0.0374
2017,12,13,3,0.0421
2017,12,13,4,0.02846
2017,12,13,5,0.0374
2017,12,13,6,0.0422
2017,12,13,7,0.06022
2017,12,13,8,0.051
2017,12,13,9,0.06055
2017,12,13,10,0.06678
2017,12,13,11,0.0652
2017,12,13,12,0.0649
2017,12,13,13,0.0635
2017,12,13,14,0.05872
2017,12,13,15,0.0501
2017,12,13,16,0.05094
2017,12,13,17,0.0699
2017,12,13,18,0.041
2017,12,13,19,0.045
2017,12,13,20,0.043
2017,12,13,21,0.04356
2017,12,13,22,0.0419
2017,12,13,23,0.04
2017,12,14,0,0.0345
2017,12,14,1,0.0343
2017,12,14,2,0.0271
2017,12,14,3,0.0324
2017,12,14,4,0.031
2017,12,14,5,0.03629
2017,12,14,6,0.0399
2017,12,14,7,0.0415
2017,12,14,8,0.04355
2017,12,14,9,0.0423
2017,12,14,10,0.04579
2017,12,14,11,0.0424
2017,12,14,12,0.04
2017,12,14,13,0.0424
2017,12,14,14,0.0411
2017,12,14,15,0.057
2017,12,14,16,0.057
2017,12,14,17,0.0801
2017,12,14,18,0.0588
2017,12,14,19,0.0574
2017,12,14,20,0.071
2017,12,14,21,0.05897
2017,12,14,22,0.0415
2017,12,14,23,0.05472
2017,12,15,0,0.0388
2017,12,15,1,0.0405
2017,12,15,2,0.0373
2017,12,15,3,0.03199
2017,12,15,4,0.02985
2017,12,15,5,0.0347
2017,12,15,6,0.04719
2017,12,15,7,0.05528
2017,12,15,8,0.07097
2017,12,15,9,0.0717
2017,12,15,10,0.07125
2017,12,15,11,0.07073
2017,12,15,12,0.06769
2017,12,15,13,0.0656
2017,12,15,14,0.06266
2017,12,15,15,0.06045
2017,12,15,16,0.06629
2017,12,15,17,0.07454
2017,12,15,18,0.05
2017,12,15,19,0.039
2017,12,15,20,0.0407
2017,12,15,21,0.041
2017,12,15,22,0.0375
2017,12,15,23,0.0401
2017,12,16,0,0.04615
2017,12,16,1,0.04323
2017,12,16,2,0.04171
2017,12,16,3,0.037
2017,12,16,4,0.0359
2017,12,16,5,0.03549
2017,12,16,6,0.0395
2017,12,16,7,0.041
2017,12,16,8,0.03401
2017,12,16,9,0.04156
2017,12,16,10,0.04434
2017,12,16,11,0.04403
2017,12,16,12,0.04169
2017,12,16,13,0.04734
2017,12,16,14,0.03648
2017,12,16,15,0.04
2017,12,16,16,0.04617
2017,12,16,17,0.0656
2017,12,16,18,0.0469
2017,12,16,19,0.042
2017,12,16,20,0.0404
2017,12,16,21,0.05636
2017,12,16,22,0.04789
2017,12,16,23,0.05573
2017,12,17,0,0.042
2017,12,17,1,0.0504
2017,12,17,2,0.0467
2017,12,17,3,0.0403
2017,12,17,4,0.036
2017,12,17,5,0.03768
2017,12,17,6,0.03876
2017,12,17,7,0.04384
2017,12,17,8,0.04851
2017,12,17,9,0.05172
2017,12,17,10,0.05513
2017,12,17,11,0.05492
2017,12,17,12,0.05441
2017,12,17,13,0.05338
2017,12,17,14,0.05231
2017,12,17,15,0.05014
2017,12,17,16,0.05188
2017,12,17,17,0.06257
2017,12,17,18,0.0424
2017,12,17,19,0.0404
2017,12,17,20,0.04
2017,12,17,21,0.0349
2017,12,17,22,0.03066
2017,12,17,23,0.0322
2017,12,18,0,0.0347
2017,12,18,1,0.038
2017,12,18,2,0.03652
2017,12,18,3,0.0283
2017,12,18,4,0.02897
2017,12,18,5,0.0342
2017,12,18,6,0.038
2017,12,18,7,0.0514
2017,12,18,8,0.049
2017,12,18,9,0.05011
2017,12,18,10,0.05107
2017,12,18,11,0.06533
2017,12,18,12,0.06397
2017,12,18,13,0.0658
2017,12,18,14,0.06173
2017,12,18,15,0.06827
2017,12,18,16,0.0735
2017,12,18,17,0.07972
2017,12,18,18,0.06883
2017,12,18,19,0.05307
2017,12,18,20,0.045
2017,12,18,21,0.04405
2017,12,18,22,0.04447
2017,12,18,23,0.048
2017,12,19,0,0.05025
2017,12,19,1,0.041
2017,12,19,2,0.04308
2017,12,19,3,0.0383
2017,12,19,4,0.03889
2017,12,19,5,0.0449
2017,12,19,6,0.0531
2017,12,19,7,0.06383
2017,12,19,8,0.0756
2017,12,19,9,0.07706
2017,12,19,10,0.0753
2017,12,19,11,0.074
2017,12,19,12,0.07067
2017,12,19,13,0.0702
2017,12,19,14,0.0702
2017,12,19,15,0.07032
2017,12,19,16,0.07582
2017,12,19,17,0.07828
2017,12,19,18,0.0702
2017,12,19,19,0.07272
2017,12,19,20,0.05594
2017,12,19,21,0.0449
2017,12,19,22,0.045
2017,12,19,23,0.0405
2017,12,20,0,0.04
2017,12,20,1,0.0474
2017,12,20,2,0.041
2017,12,20,3,0.042
2017,12,20,4,0.04154
2017,12,20,5,0.043
2017,12,20,6,0.05434
2017,12,20,7,0.07598
2017,12,20,8,0.0767
2017,12,20,9,0.07669
2017,12,20,10,0.07661
2017,12,20,11,0.07656
2017,12,20,12,0.07635
2017,12,20,13,0.07603
2017,12,20,14,0.07489
2017,12,20,15,0.07205
2017,12,20,16,0.07606
2017,12,20,17,0.0793
2017,12,20,18,0.07691
2017,12,20,19,0.07419
2017,12,20,20,0.0574
2017,12,20,21,0.0499
2017,12,20,22,0.043
2017,12,20,23,0.0474
2017,12,21,0,0.03309
2017,12,21,1,0.03526
2017,12,21,2,0.03188
2017,12,21,3,0.03304
2017,12,21,4,0.0336
2017,12,21,5,0.03505
2017,12,21,6,0.03886
2017,12,21,7,0.04892
2017,12,21,8,0.063
2017,12,21,9,0.06761
2017,12,21,10,0.06958
2017,12,21,11,0.06681
2017,12,21,12,0.06511
2017,12,21,13,0.05255
2017,12,21,14,0.05122
2017,12,21,15,0.05773
2017,12,21,16,0.05535
2017,12,21,17,0.07119
2017,12,21,18,0.07
2017,12,21,19,0.05009
2017,12,21,20,0.04123
2017,12,21,21,0.03963
2017,12,21,22,0.05676
2017,12,21,23,0.05242
2017,12,22,0,0.043
2017,12,22,1,0.0417
2017,12,22,2,0.03947
2017,12,22,3,0.03568
2017,12,22,4,0.02781
2017,12,22,5,0.0361
2017,12,22,6,0.04448
2017,12,22,7,0.04752
2017,12,22,8,0.048
2017,12,22,9,0.05
2017,12,22,10,0.04899
2017,12,22,11,0.04655
2017,12,22,12,0.04786
2017,12,22,13,0.0501
2017,12,22,14,0.039
2017,12,22,15,0.0399
2017,12,22,16,0.04606
2017,12,22,17,0.05023
2017,12,22,18,0.04605
2017,12,22,19,0.04467
2017,12,22,20,0.04573
2017,12,22,21,0.04992
2017,12,22,22,0.04782
2017,12,22,23,0.0492
2017,12,23,0,0.0399
2017,12,23,1,0.0351
2017,12,23,2,0.034
2017,12,23,3,0.0338
2017,12,23,4,0.0345
2017,12,23,5,0.0296
2017,12,23,6,0.035
2017,12,23,7,0.035
2017,12,23,8,0.0399
2017,12,23,9,0.0424
2017,12,23,10,0.05914
2017,12,23,11,0.06012
2017,12,23,12,0.04842
2017,12,23,13,0.04587
2017,12,23,14,0.04369
2017,12,23,15,0.0464
2017,12,23,16,0.05006
2017,12,23,17,0.05764
2017,12,23,18,0.0524
2017,12,23,19,0.0362
2017,12,23,20,0.035
2017,12,23,21,0.035
2017,12,23,22,0.0346
2017,12,23,23,0.0336
2017,12,24,0,0.0319
2017,12,24,1,0.0301
2017,12,24,2,0.0278
2017,12,24,3,0.02635
2017,12,24,4,0.02631
2017,12,24,5,0.02635
2017,12,24,6,0.02743
2017,12,24,7,0.033
2017,12,24,8,0.037
